166,品川区,福井湯,品川区平塚３−１３−１０,03-3781-6743,16:00 - 23:00,金曜,35.613438,139.712164
167,品川区,富士見湯,品川区中延１−３−８,03-3782-6120,15:15 - 23:45,月曜,35.613242,139.711432
168,品川区,万年湯,品川区戸越４−６−８,03-3781-1746,16:00 - 22:30,水曜,35.611103,139.717499
169,品川区,戸越銀座温泉,品川区戸越２−１−６,03-3782-7400,15:00 - 25:00,金曜,35.614755,139.718588
170,品川区,金春湯,品川区大崎３−１８−８,03-3492-4150,15:30 - 24:00 / 入店は30分前まで,月曜,35.61741,139.721611
171,品川区,万福湯,品川区大崎４−２−３,03-3491-2409,15:30 - 24:00 / 入店は23:30まで,月曜,35.622216,139.723395
172,品川区,記念湯,品川区西品川２−９−８,03-3491-8920,14:30 - 25:00 / サウナは10:00 - 23:00,水曜,35.613289,139.724532
173,品川区,宮城湯,品川区西品川２−１８−４,03-3491-4856,15:30 - 25:00 / 日・祝日は11:00から営業,毎週月曜,35.611772,139.726182
174,品川区,吹上湯,品川区北品川１−２５−１２,03-3471-3726,15:30 - 23:30,水曜,35.620674,139.74036
175,品川区,北品川温泉天神湯,品川区北品川２−２３−９,03-3471-3562,15:00 - 25:00 / 最終入場24:30,金曜,35.61786,139.743345
176,品川区,海水湯,品川区東品川１−３６−１１,03-3471-3926,15:00 - 25:00 / 日・祝日は11:00から営業,月曜・祝日は翌日休,35.618368,139.746269
177,品川区,錦湯,品川区旗の台１−２−１７,03-3781-8618,15:00 - 24:00,第２・４土曜,35.609436,139.70463
178,品川区,中延記念湯,品川区旗の台４−１１−２,03-3781-3095,14:00 - 25:00,不特定,35.601677,139.702964
179,品川区,新生湯,品川区旗の台４−５−１８,03-3781-3476,15:30 - 24:30 / 土曜 15:00から 日曜 11:00 - 24:00,月曜,35.602698,139.705649
180,品川区,八幡湯,品川区西中延３−１５−８,03-3781-0265,15:30 - 24:00,火曜,35.606285,139.708396
181,品川区,金春湯,品川区中延３−１３−１６,03-3781-0543,16:00 - 24:00,水曜,35.606359,139.711741
182,品川区,星の湯,品川区中延６−１−１０,03-3781-1918,15:00 - 24:30 / 入店は24：00まで,土曜,35.603696,139.710681
183,品川区,松の湯,品川区戸越６−２３−１５,03-3783-1832,15:00 - 25:00 / 日曜 10:00 - 24:00,月曜・祝日は営業,35.605949,139.714839
184,品川区,豊湯,品川区豊町６−１０−５,03-3781-7046,15:30 - 24:00,無休,35.606183,139.717934
185,品川区,高砂湯,品川区豊町５−１４−９,03-3782-2683,15:00 - 24:00,第１・２・３月曜・祝日は翌日,35.604615,139.720806
